CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
01101001500,Alabama,Montgomery County,1,3760,911,0,1548,41.17,0,1,0,1,1,1,43.2,40924,0,1,0,1,0,0,0,1,0,1941,0,0,1822,0,1941,51.62,1822,48.46,166,4.41,35,0.94,26,0.69,1902,50.59,0,0.00,2,0.05,4,0.11,7,0.19,18,0.48,130,14.29,108,11.83,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1198,615,301,765,2849,5,2,5,134,124,184,359
01101001600,Alabama,Montgomery County,1,3769,1556,0,10,0.27,0,1,0,0,0,1,33.6,34583,0,1,0,1,0,0,0,0,NULL,1677,NULL,NULL,1134,NULL,1677,44.50,1134,30.08,448,11.89,161,4.27,729,19.35,823,21.84,8,0.20,0,0.01,7,0.18,110,2.92,116,3.07,49,3.15,217,13.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2078,993,381,1643,1817,40,1,16,252,279,141,451
01101001700,Alabama,Montgomery County,1,5463,2241,0,123,2.25,0,1,0,0,0,1,9.0,47784,0,1,0,1,0,0,0,0,NULL,3954,NULL,NULL,1819,NULL,3954,72.37,1819,33.30,911,16.67,615,11.26,3189,58.37,630,11.54,21,0.38,0,0.00,20,0.37,93,1.71,76,1.39,38,1.70,253,11.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2349,1257,902,4363,924,28,0,25,123,104,46,329
01101001800,Alabama,Montgomery County,1,3411,1486,0,88,2.58,0,0,0,0,0,0,16.3,53561,0,1,0,1,0,0,0,0,NULL,1591,NULL,NULL,612,NULL,1591,46.64,612,17.94,355,10.40,256,7.50,1130,33.14,403,11.82,17,0.50,0,0.00,1,0.03,39,1.15,44,1.29,42,2.83,86,5.80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1295,744,579,2506,768,42,0,6,89,85,84,176
01101001900,Alabama,Montgomery County,1,3151,1419,0,0,0.00,0,0,0,0,0,0,16.5,59286,0,1,0,1,0,0,0,0,75,1480,75,35,608,35,1480,46.97,608,19.31,324,10.29,299,9.50,1302,41.31,111,3.51,20,0.64,2,0.06,7,0.22,38,1.22,24,0.76,7,0.51,83,5.84,75,2.37,35,1.11,17,0.53,13,0.42,62,1.98,9,0.27,1,0.03,0,0.00,0,0.00,3,0.08,2,0.07,0,0.01,4,0.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1191,634,674,2725,308,36,2,12,68,67,53,195
01101002000,Alabama,Montgomery County,1,4554,1816,0,30,0.66,0,0,0,0,0,0,13.7,100208,0,1,0,1,0,0,0,0,NULL,1579,NULL,NULL,391,NULL,1579,34.66,391,8.58,381,8.36,306,6.72,1345,29.53,208,4.56,14,0.31,0,0.00,0,0.00,12,0.26,19,0.41,23,1.27,55,3.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1207,1163,825,3060,1388,34,0,0,72,95,78,146
01101002100,Alabama,Montgomery County,1,4091,1503,0,0,0.00,0,1,0,0,0,1,30.5,43510,0,1,0,1,0,0,0,0,348,3103,348,128,1478,128,3103,75.85,1478,36.14,840,20.54,314,7.68,790,19.31,2259,55.21,15,0.36,0,0.00,9,0.22,31,0.75,26,0.64,69,4.57,300,19.99,348,8.51,128,3.14,89,2.18,33,0.81,140,3.43,196,4.80,5,0.13,0,0.00,1,0.02,5,0.13,7,0.17,10,0.70,39,2.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1879,1108,396,883,3133,15,0,9,51,43,78,332
01101002201,Alabama,Montgomery County,1,4518,1666,0,0,0.00,0,1,0,0,0,1,29.1,33527,0,1,0,1,0,0,0,0,NULL,1471,NULL,NULL,961,NULL,1471,32.56,961,21.27,347,7.68,218,4.82,27,0.60,1428,31.61,1,0.02,2,0.04,4,0.10,8,0.19,12,0.27,99,5.96,202,12.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2850,1130,629,114,4342,1,4,10,47,39,286,560
01101002202,Alabama,Montgomery County,1,1185,442,0,0,0.00,0,1,0,0,0,1,37.2,31509,0,1,0,1,0,0,0,0,169,1185,169,110,772,110,1185,100.00,772,65.19,282,23.80,144,12.15,19,1.60,1145,96.62,0,0.00,0,0.00,5,0.42,16,1.35,11,0.93,18,4.03,141,31.99,169,14.30,110,9.32,41,3.47,16,1.32,1,0.09,164,13.85,0,0.00,0,0.00,0,0.00,4,0.36,6,0.52,3,0.63,22,5.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,691,282,144,19,1145,0,0,5,16,11,18,143
01101002300,Alabama,Montgomery County,1,3136,1236,0,1,0.03,0,1,0,1,1,1,38.2,30909,0,1,0,1,0,0,0,1,194,3048,194,133,1983,133,3048,97.19,1983,63.22,713,22.72,572,18.23,24,0.77,2987,95.25,0,0.00,0,0.00,3,0.11,33,1.06,29,0.92,255,20.63,432,34.97,194,6.18,133,4.23,46,1.46,42,1.35,5,0.16,180,5.75,0,0.00,0,0.00,0,0.00,8,0.26,5,0.17,11,0.89,27,2.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1616,719,608,25,3072,0,0,5,34,29,255,405
01101002400,Alabama,Montgomery County,1,2008,830,0,77,3.83,1,1,1,1,1,1,22.8,50765,1,1,1,1,1,0,0,1,1927,2008,1927,920,954,920,2008,100.00,954,47.49,471,23.46,377,18.77,40,1.99,1940,96.61,0,0.00,1,0.05,2,0.10,25,1.25,16,0.80,169,20.32,273,32.87,1927,95.98,920,45.82,458,22.82,354,17.61,39,1.97,1860,92.62,0,0.00,1,0.05,2,0.10,25,1.25,16,0.80,162,19.55,261,31.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,785,471,377,40,1940,0,1,2,25,16,140,234
01101002500,Alabama,Montgomery County,1,2754,958,0,0,0.00,0,1,0,0,0,1,24.6,34783,0,1,0,1,0,0,0,0,60,2256,60,34,1453,34,2256,81.92,1453,52.78,744,27.01,170,6.18,563,20.43,1461,53.05,105,3.82,8,0.28,16,0.57,104,3.77,109,3.95,90,9.35,271,28.27,60,2.16,34,1.24,17,0.62,2,0.08,9,0.31,46,1.68,2,0.08,1,0.03,0,0.01,1,0.05,1,0.05,2,0.20,8,0.80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1432,891,209,752,1738,117,8,16,123,175,90,292
01101002600,Alabama,Montgomery County,1,5956,2499,0,415,6.97,0,0,0,0,0,0,7.7,77218,0,1,0,1,0,0,0,0,356,4383,356,86,1166,86,4383,73.59,1166,19.57,844,14.17,938,15.74,3581,60.12,639,10.72,60,1.00,0,0.01,17,0.29,86,1.44,95,1.60,50,1.98,108,4.33,356,5.97,86,1.44,76,1.27,66,1.11,280,4.70,63,1.06,5,0.08,0,0.00,1,0.02,7,0.11,14,0.24,0,0.01,8,0.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1512,1034,1350,4938,813,70,2,22,111,126,101,141
01101002700,Alabama,Montgomery County,1,4467,1804,0,23,0.51,0,0,0,0,0,0,3.6,101250,0,1,0,1,0,0,0,0,484,3459,484,57,499,57,3459,77.44,499,11.18,698,15.63,678,15.18,2594,58.07,730,16.34,61,1.38,1,0.02,4,0.08,69,1.55,72,1.61,0,0.00,56,3.10,484,10.83,57,1.29,95,2.13,93,2.07,352,7.89,111,2.48,9,0.20,0,0.01,0,0.01,11,0.24,8,0.18,0,0.00,8,0.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,692,879,935,3422,889,72,1,5,78,85,0,70
01101002800,Alabama,Montgomery County,1,4220,1860,0,0,0.00,0,1,0,1,1,1,22.1,56895,0,1,0,1,0,0,0,1,NULL,2878,NULL,NULL,1291,NULL,2878,68.20,1291,30.58,683,16.20,412,9.77,809,19.18,1963,46.52,11,0.27,1,0.02,8,0.19,85,2.02,78,1.85,168,9.04,291,15.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1999,1029,639,1267,2812,21,1,9,110,94,190,483
01101002900,Alabama,Montgomery County,1,8217,3156,0,90,1.10,1,1,1,1,1,1,32.7,37045,1,1,1,1,1,0,0,1,3307,7722,3307,1698,4504,1698,7722,93.98,4504,54.81,2427,29.53,527,6.41,326,3.97,7209,87.74,6,0.07,24,0.29,7,0.08,150,1.82,137,1.66,281,8.90,1072,33.96,3307,40.24,1698,20.66,1036,12.61,214,2.61,123,1.50,3103,37.77,1,0.02,21,0.25,4,0.05,54,0.66,76,0.92,116,3.68,450,14.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4188,2563,584,370,7652,8,25,8,154,149,280,1097
01101003000,Alabama,Montgomery County,1,3344,1164,0,0,0.00,1,1,1,1,1,1,39.3,22969,1,1,1,1,1,0,0,1,3344,3344,3344,2422,2422,2422,3344,100.00,2422,72.44,1160,34.69,322,9.63,519,15.52,2690,80.44,5,0.15,0,0.00,4,0.12,126,3.77,110,3.29,392,33.67,475,40.78,3344,100.00,2422,72.44,1160,34.69,322,9.63,519,15.52,2690,80.44,5,0.15,0,0.00,4,0.12,126,3.77,110,3.29,392,33.67,475,40.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1705,1160,322,519,2690,5,0,4,126,110,306,418
01101003100,Alabama,Montgomery County,1,3774,1336,0,13,0.34,1,1,1,1,1,1,25.0,41276,1,1,1,1,1,0,0,1,1279,3316,1279,815,1876,815,3316,87.87,1876,49.71,1000,26.49,221,5.85,204,5.40,3060,81.08,4,0.11,0,0.00,3,0.08,46,1.21,28,0.73,102,7.65,429,32.10,1279,33.90,815,21.58,371,9.84,76,2.01,78,2.08,1177,31.18,0,0.00,0,0.00,1,0.02,23,0.62,10,0.26,36,2.66,168,12.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2094,1160,248,238,3478,4,0,3,51,28,130,511
01101003200,Alabama,Montgomery County,1,5724,2142,0,150,2.62,1,1,1,1,1,1,28.2,43232,1,1,1,1,1,0,0,1,3718,4773,3718,1555,2004,1555,4773,83.39,2004,35.01,1307,22.83,492,8.59,349,6.10,4341,75.84,17,0.29,1,0.01,11,0.19,55,0.95,37,0.64,295,13.79,319,14.89,3718,64.95,1555,27.16,1059,18.50,279,4.87,178,3.11,3485,60.89,13,0.23,0,0.00,6,0.11,35,0.62,14,0.25,133,6.22,243,11.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2570,1550,613,463,5138,24,5,12,82,76,512,409
01101003301,Alabama,Montgomery County,1,3495,1462,0,0,0.00,0,0,0,0,0,0,7.8,78717,0,1,0,1,0,0,0,0,NULL,1787,NULL,NULL,380,NULL,1787,51.13,380,10.88,442,12.64,315,9.01,1320,37.76,408,11.68,13,0.37,0,0.00,3,0.09,43,1.23,40,1.15,11,0.76,65,4.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,825,824,637,2467,915,22,0,6,85,86,39,139
01101003302,Alabama,Montgomery County,1,6376,2849,0,0,0.00,0,1,0,1,1,1,24.2,60118,0,1,0,1,0,0,0,1,0,3904,0,0,1015,0,3904,61.24,1015,15.92,959,15.04,453,7.10,1493,23.42,2266,35.54,74,1.16,1,0.02,7,0.11,63,0.99,48,0.76,113,3.97,271,9.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2336,1463,778,2593,3399,240,1,12,131,109,246,467
01101005101,Alabama,Montgomery County,0,3689,1336,0,324,8.78,0,0,0,0,0,0,6.8,74450,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,3689,100.00,895,24.27,928,25.16,295,8.00,1055,28.60,2513,68.12,60,1.63,2,0.05,9,0.24,50,1.36,73,1.98,57,4.30,170,12.70,3686,99.91,894,24.23,927,25.12,295,7.99,1052,28.51,2513,68.12,60,1.63,2,0.05,9,0.24,50,1.36,73,1.98,57,4.30,170,12.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,710,928,295,1055,2513,60,2,9,50,73,52,159
01101005102,Alabama,Montgomery County,1,4576,1756,0,49,1.07,0,1,0,1,1,1,33.3,39294,0,1,0,1,0,0,0,1,174,3088,174,90,1752,90,3088,67.47,1752,38.29,827,18.08,359,7.85,301,6.58,2718,59.39,11,0.24,0,0.00,2,0.04,56,1.23,36,0.79,105,6.00,412,23.47,174,3.81,90,1.98,45,0.99,7,0.16,47,1.02,121,2.65,2,0.04,0,0.00,0,0.00,5,0.10,5,0.12,5,0.27,26,1.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2635,1145,669,499,3971,15,1,4,86,54,155,598
01101005301,Alabama,Montgomery County,1,623,197,0,0,0.00,0,0,0,0,0,0,1.6,60962,1,1,1,1,1,0,0,0,358,623,358,98,171,98,623,100.00,171,27.39,287,46.07,2,0.32,372,59.71,167,26.81,12,1.93,0,0.00,3,0.48,69,11.08,63,10.11,3,1.49,6,2.97,358,57.44,98,15.73,177,28.40,1,0.16,212,34.10,105,16.90,6,1.00,0,0.00,2,0.32,32,5.11,42,6.72,1,0.72,3,1.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,229,287,2,372,167,12,0,3,69,63,4,8
01101005302,Alabama,Montgomery County,1,2104,800,0,0,0.00,1,1,1,0,0,1,16.4,43750,1,1,1,1,1,0,0,0,792,2104,792,318,1086,318,2104,100.00,1086,51.63,573,27.23,179,8.51,1034,49.14,789,37.50,41,1.95,0,0.00,4,0.19,236,11.22,334,15.87,38,4.73,92,11.51,792,37.64,318,15.11,226,10.76,61,2.88,343,16.28,403,19.13,23,1.11,0,0.00,4,0.18,20,0.94,21,0.99,8,1.04,33,4.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1066,573,179,1034,789,41,0,4,236,334,36,89
01101005402,Alabama,Montgomery County,1,5656,2363,0,0,0.00,1,1,1,1,1,1,20.0,47410,1,1,1,1,1,0,0,1,2781,5406,2781,871,2181,871,5406,95.58,2181,38.57,1420,25.11,555,9.81,1682,29.74,3452,61.03,91,1.60,1,0.02,19,0.33,162,2.87,156,2.75,211,8.93,554,23.46,2781,49.16,871,15.40,791,13.99,203,3.58,817,14.45,1813,32.05,44,0.78,1,0.02,15,0.27,90,1.59,57,1.01,67,2.84,259,10.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2627,1474,589,1758,3612,94,1,19,172,169,263,655
