CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
12105010601,Florida,Polk County,1,3578,1492,0,5,0.14,0,0,0,0,0,0,4.7,66136,0,1,0,1,0,0,0,0,NULL,1183,NULL,NULL,234,NULL,1183,33.06,234,6.55,255,7.12,235,6.58,1087,30.38,41,1.15,11,0.31,0,0.00,0,0.00,44,1.22,97,2.72,16,1.04,41,2.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1410,780,546,3051,258,66,2,4,197,464,53,126
12105010603,Florida,Polk County,1,3412,1341,0,5,0.15,0,0,0,0,0,0,2.0,103750,1,1,1,1,1,0,0,0,2834,3412,2834,307,385,307,3412,100.00,385,11.27,709,20.78,691,20.25,3146,92.20,128,3.75,40,1.17,1,0.03,6,0.18,91,2.67,272,7.97,38,2.85,13,1.00,2834,83.07,307,9.00,574,16.83,570,16.71,2608,76.42,109,3.19,31,0.92,1,0.03,6,0.17,80,2.34,230,6.73,38,2.80,11,0.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,430,709,691,3146,128,40,1,6,91,272,40,14
12105010604,Florida,Polk County,1,3309,1365,0,0,0.00,0,0,0,0,0,0,9.4,62057,1,1,1,1,1,0,0,0,525,2669,525,120,710,120,2669,80.66,710,21.44,681,20.59,253,7.64,2096,63.33,320,9.67,63,1.92,0,0.00,6,0.18,184,5.55,372,11.23,32,2.32,71,5.19,525,15.87,120,3.64,140,4.22,33,1.01,407,12.31,66,2.01,17,0.52,0,0.00,3,0.08,32,0.96,63,1.89,7,0.54,15,1.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1080,857,340,2602,384,91,0,15,217,448,34,88
12105010701,Florida,Polk County,1,4234,1966,0,0,0.00,0,0,0,0,0,0,15.8,55679,0,1,0,1,0,0,0,0,NULL,2284,NULL,NULL,1063,NULL,2284,53.94,1063,25.10,419,9.90,648,15.29,1816,42.89,295,6.96,29,0.69,0,0.00,5,0.11,139,3.29,332,7.84,15,0.75,120,6.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1751,849,975,3417,485,55,0,10,267,615,51,215
12105010702,Florida,Polk County,1,3221,1570,0,59,1.83,0,0,0,0,0,0,12.1,59167,0,1,0,1,0,0,0,0,NULL,920,NULL,NULL,323,NULL,920,28.55,323,10.03,158,4.91,260,8.08,795,24.68,52,1.61,34,1.06,2,0.06,2,0.07,35,1.08,97,3.03,30,1.88,34,2.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1669,529,830,2819,167,64,10,7,154,375,139,151
12105010800,Florida,Polk County,1,3513,1515,0,106,3.02,0,1,0,1,1,1,23.5,36745,0,1,0,1,0,0,0,1,430,3203,430,221,1608,221,3203,91.19,1608,45.77,791,22.51,528,15.03,2105,59.91,794,22.60,24,0.68,3,0.09,23,0.65,255,7.25,505,14.38,242,15.94,321,21.21,430,12.23,221,6.30,48,1.38,189,5.37,371,10.56,40,1.14,5,0.14,0,0.00,2,0.05,12,0.35,19,0.53,41,2.74,56,3.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1908,879,617,2333,839,27,3,25,286,582,237,318
12105010900,Florida,Polk County,1,4359,1711,0,0,0.00,0,1,0,1,1,1,20.7,38536,0,1,0,1,0,0,0,1,NULL,2062,NULL,NULL,1190,NULL,2062,47.30,1190,27.30,645,14.79,270,6.19,1004,23.03,745,17.09,11,0.24,0,0.00,30,0.70,272,6.24,473,10.86,101,5.89,143,8.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2353,1201,884,2615,1150,24,0,39,531,976,251,312
12105011000,Florida,Polk County,1,3053,1278,0,27,0.88,0,1,0,0,0,1,35.4,33808,0,1,0,1,0,0,0,0,NULL,1469,NULL,NULL,989,NULL,1469,48.11,989,32.40,454,14.86,165,5.41,662,21.68,588,19.27,14,0.46,8,0.26,7,0.23,190,6.21,420,13.75,36,2.79,100,7.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2177,726,678,1449,1288,18,8,12,278,599,140,273
12105011100,Florida,Polk County,1,3169,1016,0,0,0.00,1,1,1,1,1,1,45.2,27157,1,1,1,1,1,0,0,1,887,3039,887,623,2292,623,3039,95.89,2292,72.32,1000,31.56,296,9.34,1009,31.85,1631,51.47,0,0.00,12,0.38,9,0.28,377,11.90,686,21.66,119,11.67,380,37.44,887,27.98,623,19.65,272,8.59,87,2.73,437,13.79,347,10.96,0,0.00,0,0.00,0,0.01,102,3.22,234,7.39,33,3.23,119,11.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2877,1038,317,1023,1742,0,12,9,383,693,129,410
12105011202,Florida,Polk County,1,2075,720,0,16,0.77,0,0,0,0,0,1,45.5,26964,0,0,0,0,0,0,0,0,NULL,103,NULL,NULL,99,NULL,103,4.96,99,4.79,26,1.23,14,0.68,0,0.00,102,4.89,0,0.00,0,0.00,0,0.00,1,0.06,0,0.00,3,0.43,14,1.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1327,636,265,90,1884,0,0,5,96,112,70,232
12105011203,Florida,Polk County,1,3737,1268,0,4,0.11,0,1,0,1,1,1,38.3,28000,0,1,0,1,0,0,0,1,NULL,2046,NULL,NULL,1378,NULL,2046,54.74,1378,36.87,693,18.54,229,6.14,273,7.32,1556,41.63,10,0.26,4,0.12,10,0.27,193,5.15,269,7.20,128,10.06,289,22.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2715,1230,455,399,2977,25,7,17,312,439,230,527
12105011204,Florida,Polk County,1,1484,542,0,0,0.00,0,1,0,0,0,1,46.9,30435,0,1,0,1,0,0,0,0,NULL,1436,NULL,NULL,884,NULL,1436,96.74,884,59.54,504,33.97,137,9.26,173,11.65,1156,77.87,18,1.24,1,0.07,2,0.12,86,5.80,123,8.27,97,17.81,185,34.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,978,513,142,191,1181,19,1,2,90,130,109,209
12105011300,Florida,Polk County,1,1731,657,0,53,3.06,0,1,0,0,0,1,41.6,37639,0,1,0,1,0,0,0,0,NULL,996,NULL,NULL,531,NULL,996,57.54,531,30.68,230,13.28,199,11.47,569,32.88,322,18.62,5,0.27,0,0.00,0,0.00,100,5.77,197,11.40,24,3.65,153,23.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1156,425,308,835,732,9,0,3,152,274,79,245
12105011400,Florida,Polk County,1,4552,1675,0,415,9.12,0,1,0,1,1,1,33.1,39464,0,1,0,1,0,0,0,1,27,2927,27,16,1733,16,2927,64.30,1733,38.07,655,14.39,551,12.10,2051,45.06,478,10.51,40,0.88,2,0.04,11,0.24,344,7.57,707,15.53,117,6.97,238,14.21,27,0.59,16,0.34,7,0.15,2,0.04,21,0.46,2,0.05,0,0.00,0,0.00,0,0.00,3,0.06,7,0.15,1,0.06,3,0.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2474,1024,980,2917,1061,48,3,17,506,1040,210,388
12105011501,Florida,Polk County,1,5577,2046,0,0,0.00,1,1,1,1,1,1,25.9,43380,1,1,1,1,1,0,0,1,990,3772,990,541,1925,541,3772,67.63,1925,34.52,989,17.73,433,7.76,3019,54.13,376,6.75,23,0.40,0,0.01,25,0.45,329,5.89,562,10.08,156,7.61,399,19.51,990,17.75,541,9.70,263,4.72,111,2.00,809,14.51,82,1.47,6,0.10,0,0.00,8,0.14,86,1.53,114,2.05,39,1.91,104,5.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3233,1496,623,4371,513,41,1,45,606,1013,271,590
12105011502,Florida,Polk County,0,4650,1964,0,0,0.00,0,0,0,0,0,0,10.6,62582,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,3903,83.93,1125,24.19,877,18.85,682,14.67,3156,67.87,421,9.06,126,2.71,0,0.00,15,0.33,184,3.96,480,10.33,43,2.19,36,1.82,2224,47.83,638,13.72,588,12.65,244,5.24,1762,37.88,282,6.06,57,1.22,0,0.00,8,0.18,116,2.49,321,6.91,22,1.12,18,0.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1673,989,785,3741,511,162,0,18,218,579,68,56
12105011603,Florida,Polk County,0,2263,1022,0,0,0.00,0,0,0,0,0,1,13.5,45074,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2263,100.00,773,34.14,302,13.35,959,42.38,1939,85.68,191,8.44,6,0.27,1,0.04,11,0.49,115,5.08,179,7.91,7,0.70,75,7.37,2263,100.00,773,34.14,302,13.35,959,42.38,1939,85.68,191,8.44,6,0.27,1,0.04,11,0.49,115,5.08,179,7.91,7,0.70,75,7.37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,678,302,959,1939,191,6,1,11,115,179,6,63
12105011604,Florida,Polk County,1,4975,2002,0,0,0.00,1,1,1,0,0,1,25.0,47898,1,1,1,1,1,0,0,0,3068,4279,3068,994,1644,994,4279,86.01,1644,33.05,846,17.00,1171,23.54,3639,73.15,241,4.84,21,0.43,0,0.00,17,0.34,361,7.25,561,11.28,96,4.81,338,16.91,3068,61.68,994,19.97,509,10.24,1054,21.19,2730,54.88,45,0.91,18,0.37,0,0.00,12,0.24,263,5.28,374,7.51,56,2.77,254,12.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1926,1026,1249,4175,343,35,0,18,404,640,114,367
12105011605,Florida,Polk County,1,2638,1101,0,0,0.00,0,0,0,0,0,0,17.7,54514,1,1,1,1,1,0,0,0,2638,2638,2638,1202,1202,1202,2638,100.00,1202,45.57,443,16.79,848,32.15,2454,93.03,68,2.58,1,0.04,0,0.00,11,0.42,104,3.94,228,8.64,43,3.88,177,16.06,2638,100.00,1202,45.57,443,16.79,848,32.15,2454,93.03,68,2.58,1,0.04,0,0.00,11,0.42,104,3.94,228,8.64,43,3.88,177,16.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1467,443,848,2454,68,1,0,11,104,228,49,203
12105011606,Florida,Polk County,0,1908,689,0,0,0.00,0,0,0,0,0,1,20.6,50625,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1908,100.00,897,47.01,465,24.37,236,12.37,1742,91.30,74,3.88,9,0.47,0,0.00,5,0.26,78,4.09,139,7.29,44,6.42,207,30.05,1877,98.39,882,46.25,458,23.99,234,12.27,1719,90.08,69,3.60,9,0.47,0,0.00,4,0.21,77,4.04,136,7.13,43,6.29,203,29.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,926,465,236,1742,74,9,0,5,78,139,41,198
12105011704,Florida,Polk County,1,4952,1750,0,0,0.00,1,1,1,1,1,1,31.6,38750,1,1,1,1,1,0,0,1,4386,4906,4386,2738,3067,2738,4906,99.06,3067,61.93,1449,29.25,587,11.85,3096,62.52,955,19.29,61,1.23,13,0.26,20,0.40,760,15.36,1147,23.15,120,6.83,637,36.42,4386,88.56,2738,55.30,1284,25.93,535,10.80,2791,56.36,837,16.89,58,1.18,13,0.26,19,0.39,668,13.48,1013,20.45,104,5.96,571,32.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3293,1463,591,3122,966,61,13,20,770,1159,125,613
12105011721,Florida,Polk County,0,3146,1115,0,0,0.00,0,0,0,0,0,1,22.1,42788,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,3087,98.12,1451,46.12,818,26.00,358,11.37,2735,86.92,63,2.00,1,0.03,0,0.00,32,1.02,256,8.15,356,11.31,11,1.00,338,30.30,2961,94.13,1387,44.09,785,24.95,338,10.73,2620,83.27,62,1.99,1,0.03,0,0.00,29,0.94,249,7.90,345,10.98,11,1.00,323,28.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1477,836,363,2786,65,1,0,32,262,362,8,300
12105011722,Florida,Polk County,0,3011,1413,0,0,0.00,0,0,0,0,0,1,24.5,44837,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,3011,100.00,1730,57.46,407,13.52,1061,35.24,2818,93.59,58,1.93,7,0.23,1,0.03,11,0.37,116,3.85,208,6.91,88,6.25,265,18.79,3006,99.82,1727,57.36,406,13.50,1059,35.19,2813,93.43,58,1.93,7,0.23,1,0.03,11,0.36,116,3.84,208,6.90,88,6.24,265,18.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1840,407,1061,2818,58,7,1,11,116,208,85,257
12105011731,Florida,Polk County,1,5193,1475,0,1188,22.88,0,1,0,1,1,1,34.3,44000,0,1,0,1,0,0,0,1,323,4917,323,234,2681,234,4917,94.69,2681,51.63,1093,21.04,396,7.62,3477,66.96,950,18.29,72,1.38,2,0.04,25,0.49,391,7.53,762,14.68,113,7.69,277,18.76,323,6.22,234,4.51,95,1.83,24,0.46,203,3.92,63,1.21,0,0.00,0,0.00,1,0.02,56,1.08,109,2.10,15,1.02,21,1.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2659,1114,408,3708,978,79,2,26,400,785,123,292
12105011732,Florida,Polk County,1,2850,1063,0,6,0.21,0,1,0,0,0,1,28.7,47656,0,1,0,1,0,0,0,0,237,2460,237,177,1225,177,2460,86.32,1225,43.00,715,25.09,249,8.73,1434,50.30,787,27.63,57,2.00,8,0.28,3,0.10,171,6.02,290,10.17,61,5.74,227,21.32,237,8.32,177,6.20,67,2.37,30,1.05,150,5.27,72,2.53,2,0.08,0,0.00,0,0.00,12,0.44,34,1.19,14,1.32,19,1.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1662,832,303,1694,871,60,8,9,208,334,71,277
12105011821,Florida,Polk County,1,2907,1095,0,5,0.17,0,0,0,0,0,0,2.5,113214,1,1,1,1,1,0,0,0,2016,2693,2016,317,460,317,2693,92.64,460,15.84,563,19.37,434,14.91,2501,86.03,86,2.96,42,1.45,0,0.00,5,0.16,59,2.03,169,5.83,0,0.00,43,3.90,2016,69.36,317,10.90,418,14.38,348,11.98,1875,64.51,67,2.29,30,1.02,0,0.00,4,0.15,40,1.39,123,4.24,0,0.00,32,2.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,582,606,461,2695,91,48,0,5,68,190,0,45
